sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,image_path,video_frame,local_class,global_person_id,bbox_x,bbox_y,bbox_w,bbox_h,image_width,image_height,bbox_area,exclusion_reason
aghri_00002408,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,30,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979201_966355968.png,30,08,person_08,217,163.052,32,91.948,640,360,2942.323,
aghri_00002413,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,35,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979202_166674183.png,35,08,person_08,217.234,163,32.078,91.922,640,360,2948.681,
aghri_00002418,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,40,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979202_363014616.png,40,08,person_08,218.406,163,32.469,91.531,640,360,2971.901,
aghri_00002423,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,45,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979202_622587808.png,45,08,person_08,219.578,163,32.859,91.141,640,360,2994.816,
aghri_00002428,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,50,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979202_819897603.png,50,08,person_08,220.801,163,33,91,640,360,3003,
aghri_00002433,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,55,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979203_014904635.png,55,08,person_08,222.135,163,33,91,640,360,3003,
aghri_00002438,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,60,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979203_414461177.png,60,08,person_08,224,163,33,91,640,360,3003,
aghri_00002443,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,65,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979203_610814167.png,65,08,person_08,224.357,163.357,32.286,90.643,640,360,2926.457,
aghri_00002448,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,70,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979203_805307751.png,70,08,person_08,224.714,163.714,31.571,90.286,640,360,2850.425,
aghri_00002453,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,75,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979204_061550524.png,75,08,person_08,225,164,31,90,640,360,2790,
aghri_00002458,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,80,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979204_227426861.png,80,08,person_08,225,163.648,30.296,90,640,360,2726.65,
aghri_00002463,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,85,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979204_454479891.png,85,08,person_08,225,163.296,29.592,90,640,360,2663.3,
aghri_00002468,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,90,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979204_718300529.png,90,08,person_08,225,163,29,90,640,360,2610,
aghri_00002473,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,95,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979204_885149428.png,95,08,person_08,226.281,162.68,29.32,89.039,640,360,2610.653,
aghri_00002478,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,100,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979205_045758977.png,100,08,person_08,227.562,162.359,29.641,88.078,640,360,2610.691,
aghri_00002483,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,105,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979205_307008334.png,105,08,person_08,228.844,162.039,29.961,87.117,640,360,2610.113,
aghri_00002488,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,110,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979205_471631695.png,110,08,person_08,229.058,161.942,29.942,86.942,640,360,2603.159,
aghri_00002493,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,115,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979205_634086274.png,115,08,person_08,229.351,161.649,29.649,86.649,640,360,2569.058,
aghri_00002498,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,120,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979205_832257530.png,120,08,person_08,229.643,161.357,29.357,86.357,640,360,2535.127,
aghri_00002503,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,125,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979205_995117931.png,125,08,person_08,229.936,161.064,29.064,86.064,640,360,2501.368,
aghri_00002508,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,130,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979206_190437217.png,130,08,person_08,230.228,160.772,28.772,85.772,640,360,2467.779,
aghri_00002513,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,135,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979206_358234429.png,135,08,person_08,230.772,161.257,28.228,84.455,640,360,2383.975,
aghri_00002518,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,140,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979206_562208924.png,140,08,person_08,231.738,161.579,27.262,82.524,640,360,2249.799,
aghri_00002523,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,145,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979206_714001908.png,145,08,person_08,232.703,161.901,26.297,80.594,640,360,2119.352,
aghri_00002528,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,150,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979206_879170313.png,150,08,person_08,233.669,162.223,25.331,78.663,640,360,1992.633,
aghri_00002533,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,155,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979207_073267003.png,155,08,person_08,234.206,164.411,25.598,77.388,640,360,1980.973,
aghri_00002538,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,160,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979207_269298086.png,160,08,person_08,236.215,168.431,24.928,73.033,640,360,1820.594,
aghri_00002543,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,165,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979207_566713179.png,165,08,person_08,238.225,172.45,24.258,68.679,640,360,1666.049,
aghri_00002548,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,170,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979207_762449175.png,170,08,person_08,239.672,175.12,24.224,66.328,640,360,1606.73,
aghri_00002553,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,175,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979207_990892988.png,175,08,person_08,240.791,176.986,24.597,65.209,640,360,1603.944,
aghri_00002558,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,180,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979208_154773356.png,180,08,person_08,241.911,178.852,24.97,64.089,640,360,1600.323,
aghri_00002563,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,185,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979208_319324667.png,185,08,person_08,242.313,179,24.53,63.687,640,360,1562.263,
aghri_00002568,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,190,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979208_647383422.png,190,08,person_08,243.096,179,23.356,62.904,640,360,1469.206,
aghri_00002573,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,195,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979208_848470051.png,195,08,person_08,244,179,22,62,640,360,1364,
aghri_00002578,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,200,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979209_006808041.png,200,08,person_08,245.846,180.108,22,59.415,640,360,1307.131,
aghri_00002583,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,205,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979209_202540582.png,205,08,person_08,247.693,181.216,22,56.83,640,360,1250.262,
aghri_00002588,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,210,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979209_449748561.png,210,08,person_08,249.539,182.324,22,54.245,640,360,1193.393,
aghri_00002593,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,215,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979209_798867330.png,215,08,person_08,249.272,181.456,21.728,55,640,360,1195.045,
aghri_00002598,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,220,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_023548933.png,220,08,person_08,249.612,180.776,21.388,55,640,360,1176.351,
aghri_00002603,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,225,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_284787988.png,225,08,person_08,250.471,180.236,21,54.647,640,360,1147.58,
aghri_00002608,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,230,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_479891246.png,230,08,person_08,251.649,180.824,21,53.763,640,360,1129.03,
aghri_00002613,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,235,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_712500925.png,235,08,person_08,252.827,181.413,21,52.88,640,360,1110.48,
aghri_00002618,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,240,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_872946689.png,240,08,person_08,254.004,182.002,21,51.997,640,360,1091.93,
aghri_00002623,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,245,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_033938567.png,245,08,person_08,254.202,182.404,21,51.192,640,360,1075.035,
aghri_00002628,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,250,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_430372422.png,250,08,person_08,254.539,183.077,21,49.846,640,360,1046.759,
aghri_00002633,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,255,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_591787802.png,255,08,person_08,254.875,183.75,21,48.499,640,360,1018.483,
aghri_00002638,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,260,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_790197410.png,260,08,person_08,255.734,184.734,20.51,47.021,640,360,964.42,
