sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,source_image_path,crop_path,video_frame,local_class,global_person_id,integer_identity_label,bbox_x,bbox_y,bbox_w,bbox_h,crop_width,crop_height
aghri_00002588,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,210,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979209_449748561.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002588_cam_fish_front_f000210.jpg,210,08,person_08,1,249.539,182.324,22,54.245,22,54
aghri_00002593,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,215,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979209_798867330.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002593_cam_fish_front_f000215.jpg,215,08,person_08,1,249.272,181.456,21.728,55,22,55
aghri_00002598,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,220,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_023548933.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002598_cam_fish_front_f000220.jpg,220,08,person_08,1,249.612,180.776,21.388,55,21,55
aghri_00002603,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,225,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_284787988.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002603_cam_fish_front_f000225.jpg,225,08,person_08,1,250.471,180.236,21,54.647,21,55
aghri_00002608,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,230,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_479891246.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002608_cam_fish_front_f000230.jpg,230,08,person_08,1,251.649,180.824,21,53.763,21,54
aghri_00002613,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,235,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_712500925.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002613_cam_fish_front_f000235.jpg,235,08,person_08,1,252.827,181.413,21,52.88,21,53
aghri_00002618,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,240,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979210_872946689.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002618_cam_fish_front_f000240.jpg,240,08,person_08,1,254.004,182.002,21,51.997,21,52
aghri_00002623,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,245,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_033938567.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002623_cam_fish_front_f000245.jpg,245,08,person_08,1,254.202,182.404,21,51.192,21,51
aghri_00002628,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,250,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_430372422.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002628_cam_fish_front_f000250.jpg,250,08,person_08,1,254.539,183.077,21,49.846,21,50
aghri_00002633,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,255,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_591787802.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002633_cam_fish_front_f000255.jpg,255,08,person_08,1,254.875,183.75,21,48.499,21,48
aghri_00002638,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,260,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_790197410.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002638_cam_fish_front_f000260.jpg,260,08,person_08,1,255.734,184.734,20.51,47.021,21,47
aghri_00002643,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,265,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979211_954591622.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002643_cam_fish_front_f000265.jpg,265,08,person_08,1,256.652,185.652,19.899,45.797,20,46
aghri_00002648,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,270,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979212_124323102.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002648_cam_fish_front_f000270.jpg,270,08,person_08,1,257.57,186.57,19.287,44.573,19,45
aghri_00002653,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,275,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979212_317737512.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002653_cam_fish_front_f000275.jpg,275,08,person_08,1,258.488,187.488,18.675,43.349,19,43
aghri_00002658,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,280,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979212_608066153.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002658_cam_fish_front_f000280.jpg,280,08,person_08,1,258.326,186.674,18.837,44.326,19,44
aghri_00002663,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,285,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979212_878875047.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002663_cam_fish_front_f000285.jpg,285,08,person_08,1,258.868,186.132,18.566,44.868,19,45
aghri_00002668,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,290,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979213_069735452.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002668_cam_fish_front_f000290.jpg,290,08,person_08,1,259.411,185.589,18.295,45.411,18,45
aghri_00002673,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,295,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979213_275519553.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002673_cam_fish_front_f000295.jpg,295,08,person_08,1,260.128,185.191,18.064,45.681,18,46
aghri_00002678,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,300,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979213_427428758.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002678_cam_fish_front_f000300.jpg,300,08,person_08,1,260.766,186.148,18.383,44.086,18,44
aghri_00002683,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,305,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979213_763487374.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002683_cam_fish_front_f000305.jpg,305,08,person_08,1,261.404,187.105,18.702,42.491,19,42
aghri_00002688,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,310,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979214_017016317.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002688_cam_fish_front_f000310.jpg,310,08,person_08,1,262.216,187.784,18.856,41,19,41
aghri_00002693,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,315,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979214_373502211.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002693_cam_fish_front_f000315.jpg,315,08,person_08,1,263.293,186.707,18.138,41,18,41
aghri_00002698,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,320,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979214_558728949.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002698_cam_fish_front_f000320.jpg,320,08,person_08,1,264.371,185.629,17.419,41,17,41
aghri_00002703,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,325,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979214_800486779.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002703_cam_fish_front_f000325.jpg,325,08,person_08,1,265,185.352,17.176,40.824,17,41
aghri_00002708,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,330,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979214_998715099.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002708_cam_fish_front_f000330.jpg,330,08,person_08,1,265,185.938,17.469,40.531,17,41
aghri_00002713,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,335,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979215_195592740.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002713_cam_fish_front_f000335.jpg,335,08,person_08,1,265,186.525,17.762,40.238,18,40
aghri_00002718,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,340,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979215_363835070.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002718_cam_fish_front_f000340.jpg,340,08,person_08,1,265,187.111,18.056,39.944,18,40
aghri_00002723,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,345,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979215_521957134.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002723_cam_fish_front_f000345.jpg,345,08,person_08,1,265.541,187,17.459,39.73,17,40
aghri_00002728,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,350,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979215_689772882.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002728_cam_fish_front_f000350.jpg,350,08,person_08,1,266.217,187,16.783,39.392,17,39
aghri_00002733,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,355,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979215_850486570.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002733_cam_fish_front_f000355.jpg,355,08,person_08,1,266.893,187,16.107,39.054,16,39
aghri_00002738,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,360,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979216_048920141.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002738_cam_fish_front_f000360.jpg,360,08,person_08,1,267.569,187,15.431,38.716,15,39
aghri_00002743,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,365,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979216_403133787.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002743_cam_fish_front_f000365.jpg,365,08,person_08,1,267.281,187.563,15.719,38.437,16,38
aghri_00002748,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,370,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979216_568105362.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002748_cam_fish_front_f000370.jpg,370,08,person_08,1,267.633,188.267,15.367,37.733,15,38
aghri_00002753,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,375,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979216_833607325.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002753_cam_fish_front_f000375.jpg,375,08,person_08,1,268.063,189.063,14.874,36.874,15,37
aghri_00002758,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,380,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979217_033523331.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002758_cam_fish_front_f000380.jpg,380,08,person_08,1,268.379,189.379,14.241,36.241,14,36
aghri_00002763,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,385,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979217_287778478.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002763_cam_fish_front_f000385.jpg,385,08,person_08,1,268.696,189.696,13.609,35.609,14,36
aghri_00002768,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,390,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979217_461552332.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002768_cam_fish_front_f000390.jpg,390,08,person_08,1,269,190,13,35,13,35
aghri_00002773,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_fish_front_ann.json,395,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_fish_front/1730979217_688149425.png,/tmp/aghri_reid_stage1_export/crops/train/person_08/aghri_00002773_cam_fish_front_f000395.jpg,395,08,person_08,1,269,190.336,14.009,34.664,14,35
